DATE,PRE,TEMP EXT,TEMP_CULTURE,PAR_LIGHT,PH,DO,OD,DRY,CELL
31/03/2024 22:42,117.19,20.7,28,0,7.38,20.74,2.53,0.880693,1.29E+09
31/03/2024 22:52,117.19,20.6,27.9,0,7.4,20.79,2.52,0.877212,1.29E+09
31/03/2024 23:02,117.19,20.7,27.8,0,7.1,20.74,2.5,0.87025,1.28E+09
31/03/2024 23:12,118.75,20.6,28,0,7.22,20.61,2.49,0.866769,1.27E+09
31/03/2024 23:22,118.75,20.6,28,0,7.3,20.74,2.48,0.863288,1.27E+09
31/03/2024 23:32,118.75,20.6,27.9,0,7.31,20.7,2.5,0.87025,1.28E+09
31/03/2024 23:42,118.75,20.5,27.9,0,7.31,20.7,2.5,0.87025,1.28E+09
31/03/2024 23:52,117.19,20.5,28.1,0,7.32,20.74,2.45,0.852845,1.25E+09
1/4/24 0:02,117.19,20.5,27.9,0,7.34,20.79,2.48,0.863288,1.27E+09
1/4/24 0:12,117.19,20.4,28.1,0,7.37,20.83,2.45,0.852845,1.25E+09
1/4/24 0:22,117.19,20.4,27.8,0,7.38,20.79,2.5,0.87025,1.28E+09
1/4/24 0:32,117.19,20.4,27.9,0,7.39,20.83,2.51,0.873731,1.28E+09
1/4/24 0:42,117.19,20.3,28.1,0,7.38,20.83,2.51,0.873731,1.28E+09
1/4/24 0:52,120.31,20.3,27.9,0,7.11,20.92,2.51,0.873731,1.28E+09
1/4/24 1:02,120.31,20.3,27.8,0,7.29,20.7,2.47,0.859807,1.26E+09
1/4/24 1:12,120.31,20.3,28,0,7.26,20.74,2.46,0.856326,1.26E+09
1/4/24 1:22,117.19,20.3,28,0,7.24,20.87,2.45,0.852845,1.25E+09
1/4/24 1:32,118.75,20.3,27.9,0,7.31,20.79,2.48,0.863288,1.27E+09
1/4/24 1:42,117.19,20.6,27.9,0,7.3,20.87,2.44,0.849364,1.25E+09
1/4/24 1:52,117.19,20.5,28.1,0,7.31,20.87,2.42,0.842402,1.24E+09
1/4/24 2:02,117.19,20.4,28,0,7.33,20.79,2.42,0.842402,1.24E+09
1/4/24 2:12,120.31,20.3,28.1,0,7.35,20.92,2.39,0.831959,1.22E+09
1/4/24 2:22,121.88,20.4,28,0,7.36,20.96,2.45,0.852845,1.25E+09
1/4/24 2:32,121.88,20.4,27.9,0,7.38,21,2.46,0.856326,1.26E+09
1/4/24 2:42,121.88,20.4,28,0,7.39,21,2.45,0.852845,1.25E+09
1/4/24 2:52,118.75,20.3,28.1,0,7.26,21,2.43,0.845883,1.24E+09
1/4/24 3:02,121.88,20.3,28.1,0,7.31,20.92,2.43,0.845883,1.24E+09
1/4/24 3:12,121.88,20.3,28.1,0,7.18,20.96,2.45,0.852845,1.25E+09
1/4/24 3:22,118.75,20,27.9,0,7.28,20.87,2.43,0.845883,1.24E+09
1/4/24 3:32,117.19,20.6,27.9,0,7.27,20.87,2.44,0.849364,1.25E+09
1/4/24 3:42,117.19,20.4,28.1,0,7.3,20.79,2.43,0.845883,1.24E+09
1/4/24 3:52,117.19,20.4,28,0,7.31,20.92,2.47,0.859807,1.26E+09
1/4/24 4:02,117.19,20.3,28,0,7.33,20.74,2.46,0.856326,1.26E+09
1/4/24 4:12,117.19,20.4,28,0,7.36,20.83,2.49,0.866769,1.27E+09
1/4/24 4:22,117.19,20.3,28.1,0,7.39,22.09,2.47,0.859807,1.26E+09
1/4/24 4:32,117.19,20.3,28,0,7.31,23.18,2.45,0.852845,1.25E+09
1/4/24 4:42,117.19,20.1,27.9,2.5,7.26,24.22,2.45,0.852845,1.25E+09
1/4/24 4:52,117.19,20.5,27.9,2.5,7.34,25.27,2.4,0.83544,1.23E+09
1/4/24 5:02,117.19,20.5,28,5,7.1,26.18,2.36,0.821516,1.21E+09
1/4/24 5:12,117.19,20.3,28.1,5,7.27,27.22,2.36,0.821516,1.21E+09
1/4/24 5:22,117.19,20.2,27.9,7.5,7.38,28.18,2.35,0.818035,1.20E+09
1/4/24 5:32,117.19,20.2,27.8,7.5,7.29,28.88,2.41,0.838921,1.23E+09
1/4/24 5:42,117.19,20,28,7.5,7.33,29.79,2.41,0.838921,1.23E+09
1/4/24 5:52,118.75,20.5,28.1,10,7.34,30.7,2.41,0.838921,1.23E+09
1/4/24 6:02,117.19,20.4,28,10,7.36,31.05,2.44,0.849364,1.25E+09
1/4/24 6:12,117.19,20.3,27.9,10,7.4,31.79,2.45,0.852845,1.25E+09
1/4/24 6:22,118.75,20.3,27.9,10,7.25,32.01,2.51,0.873731,1.28E+09
1/4/24 6:32,118.75,20.3,27.9,10,7.22,32.09,2.48,0.863288,1.27E+09
1/4/24 6:42,118.75,20.3,27.9,10,7.36,32.18,2.45,0.852845,1.25E+09
1/4/24 6:52,117.19,20.5,28,10,7.34,32.09,2.44,0.849364,1.25E+09
1/4/24 7:02,117.19,20.5,28.1,10,7.11,32.01,2.42,0.842402,1.24E+09
1/4/24 7:12,117.19,20.4,27.9,10,7.33,32.18,2.43,0.845883,1.24E+09
1/4/24 7:22,117.19,20.3,27.9,10,7.28,32.22,2.42,0.842402,1.24E+09
1/4/24 7:32,117.19,20.2,28,10,7.41,32.22,2.43,0.845883,1.24E+09
1/4/24 7:42,117.19,20.4,28,10,7.37,32.31,2.43,0.845883,1.24E+09
1/4/24 7:52,117.19,20.5,28,10,7.3,32.31,2.42,0.842402,1.24E+09
1/4/24 8:02,117.19,20.5,28,10,7.36,32.18,2.48,0.863288,1.27E+09
1/4/24 8:12,117.19,20.4,27.9,10,7.27,32.27,2.53,0.880693,1.29E+09
1/4/24 8:22,117.19,20.4,27.9,10,7.15,32.4,2.56,0.891136,1.31E+09
1/4/24 8:32,117.19,20.4,27.9,10,7.35,32.31,2.57,0.894617,1.31E+09
1/4/24 8:42,117.19,20.4,28,10,7.34,32.31,2.59,0.901579,1.32E+09
1/4/24 8:52,117.19,20.3,27.9,10,7.35,32.53,2.59,0.901579,1.32E+09
1/4/24 9:02,117.19,20.3,28.1,10,6.87,31.53,2.58,0.898098,1.32E+09
1/4/24 9:12,120.31,20.3,27.9,10,7.29,32.05,2.59,0.901579,1.32E+09
1/4/24 9:22,117.19,20.3,27.9,10,7.37,32.4,2.62,0.912022,1.34E+09
1/4/24 9:32,117.19,20.4,28,10,7.36,32.4,2.66,0.925946,1.36E+09
1/4/24 9:42,118.75,20.4,28.1,10,7.33,32.35,2.69,0.936389,1.38E+09
1/4/24 9:52,117.19,20.4,27.9,10,7.38,32.53,2.74,0.953794,1.40E+09
1/4/24 10:02,117.19,20.4,27.9,10,6.82,31.88,2.73,0.950313,1.40E+09
1/4/24 10:12,121.88,20.5,28.2,10,7.31,32.22,2.79,0.971199,1.43E+09
1/4/24 10:22,117.19,20.4,28,10,7.35,32.4,2.81,0.978161,1.44E+09
1/4/24 10:32,117.19,20.4,28,10,7.33,32.4,2.86,0.995566,1.46E+09
1/4/24 10:42,117.19,20.4,28.1,10,7.36,32.4,2.88,1.002528,1.47E+09
1/4/24 10:52,118.75,20.4,28.1,10,7.39,32.31,2.9,1.00949,1.48E+09
1/4/24 11:02,118.75,20.4,28,10,6.89,31.96,2.95,1.026895,1.51E+09
1/4/24 11:12,118.75,20.5,27.9,10,7.35,32.22,2.97,1.033857,1.52E+09
1/4/24 11:22,118.75,20.6,27.9,10,7.29,32.31,3.01,1.047781,1.54E+09
1/4/24 11:32,117.19,20.5,27.9,10,7.39,32.4,3.01,1.047781,1.54E+09
1/4/24 11:42,117.19,20.5,27.9,10,7.34,32.31,2.99,1.040819,1.53E+09
1/4/24 11:52,117.19,20.6,28,10,7.36,32.22,2.95,1.026895,1.51E+09
1/4/24 12:02,117.19,20.5,28,10,7.39,32.01,2.95,1.026895,1.51E+09
1/4/24 12:12,117.19,20.5,28,10,7.37,32.14,2.96,1.030376,1.51E+09
1/4/24 12:22,118.75,20.5,28.1,10,7.29,32.22,2.99,1.040819,1.53E+09
1/4/24 12:32,118.75,20.5,28,10,7.37,32.4,3.02,1.051262,1.54E+09
1/4/24 12:42,120.31,20.6,27.9,10,7.28,32.22,3.03,1.054743,1.55E+09
1/4/24 12:52,117.19,20.6,28,10,7.2,32.22,2.99,1.040819,1.53E+09
1/4/24 13:02,117.19,20.6,28.1,10,7.39,31.92,3.05,1.061705,1.56E+09
1/4/24 13:12,117.19,20.6,27.9,10,7.27,32.05,3.05,1.061705,1.56E+09
1/4/24 13:22,117.19,20.7,28,10,7.16,32.14,3.07,1.068667,1.57E+09
1/4/24 13:32,118.75,20.7,28,10,7.34,32.09,3.12,1.086072,1.60E+09
1/4/24 13:42,118.75,20.8,28,10,7.35,32.09,3.09,1.075629,1.58E+09
1/4/24 13:52,118.75,20.8,27.9,10,7.29,32.01,3.11,1.082591,1.59E+09
1/4/24 14:02,118.75,20.9,28,10,7.28,31.75,3.15,1.096515,1.61E+09
1/4/24 14:12,117.19,20.9,28,10,7.31,31.92,3.19,1.110439,1.63E+09
1/4/24 14:22,118.75,20.9,28.1,10,7.34,32.01,3.26,1.134806,1.67E+09
1/4/24 14:32,120.31,20.9,28.1,10,7.2,31.92,3.26,1.134806,1.67E+09
1/4/24 14:42,121.88,20.9,28,10,7.39,32.05,3.28,1.141768,1.68E+09
1/4/24 14:52,120.31,20.9,28.2,10,7.3,31.88,3.27,1.138287,1.67E+09
1/4/24 15:02,120.31,21,28.1,10,6.99,31.66,3.3,1.14873,1.69E+09
1/4/24 15:12,125,21,28,10,7.3,31.7,3.33,1.159173,1.70E+09
1/4/24 15:22,120.31,21,28,10,7.27,31.83,3.37,1.173097,1.72E+09
1/4/24 15:32,118.75,21.1,27.9,12.5,7.34,31.92,3.39,1.180059,1.73E+09
1/4/24 15:42,120.31,21.1,28,10,7.34,31.92,3.33,1.159173,1.70E+09
1/4/24 15:52,123.44,21.1,28,10,7.26,31.83,3.35,1.166135,1.71E+09
1/4/24 16:02,120.31,21.2,28,10,7.37,31.57,3.39,1.180059,1.73E+09
1/4/24 16:12,118.75,21.2,28,10,7.31,31.75,3.39,1.180059,1.73E+09
1/4/24 16:22,120.31,21.1,28.1,10,7.13,31.79,3.5,1.21835,1.79E+09
1/4/24 16:32,120.31,21.1,28.1,10,7.33,31.7,3.52,1.225312,1.80E+09
1/4/24 16:42,120.31,21.2,28,10,7.21,31.75,3.49,1.214869,1.78E+09
1/4/24 16:52,120.31,21.2,28,10,7.38,31.83,3.55,1.235755,1.82E+09
1/4/24 17:02,118.75,21.3,28,10,7.38,31.48,3.55,1.235755,1.82E+09
1/4/24 17:12,120.31,21.3,27.9,10,7.35,31.62,3.56,1.239236,1.82E+09
1/4/24 17:22,120.31,21.3,27.9,10,7.23,31.79,3.58,1.246198,1.83E+09
1/4/24 17:32,121.88,21.3,28,10,7.37,31.57,3.57,1.242717,1.83E+09
1/4/24 17:42,121.88,21.3,28,10,7.36,31.79,3.57,1.242717,1.83E+09
1/4/24 17:52,120.31,21.3,27.9,10,7.32,31.66,3.62,1.260122,1.85E+09
1/4/24 18:02,118.75,21.3,28,10,7.4,31.48,3.68,1.281008,1.88E+09
1/4/24 18:12,121.88,21.3,27.9,10,7.33,31.4,3.71,1.291451,1.90E+09
1/4/24 18:22,123.44,21.4,27.9,10,7.29,30.88,3.75,1.305375,1.92E+09
1/4/24 18:32,120.31,21.4,28,7.5,7.38,30.31,3.75,1.305375,1.92E+09
1/4/24 18:42,118.75,21.3,27.9,7.5,7.36,29.4,3.79,1.319299,1.94E+09
1/4/24 18:52,120.31,21.3,28,5,7.39,28.75,3.79,1.319299,1.94E+09
1/4/24 19:02,120.31,21.3,27.9,5,6.87,27.44,3.73,1.298413,1.91E+09
1/4/24 19:12,120.31,21.3,28,5,7.32,26.66,3.72,1.294932,1.90E+09
1/4/24 19:22,121.88,21.3,28,2.5,7.33,26.05,3.73,1.298413,1.91E+09
1/4/24 19:32,120.31,21.3,28,2.5,7.17,25.22,3.72,1.294932,1.90E+09
1/4/24 19:42,120.31,21.3,28.1,0,7.32,24.09,3.76,1.308856,1.92E+09
1/4/24 19:52,118.75,21.3,28.1,0,7.32,22.87,3.72,1.294932,1.90E+09
1/4/24 20:02,121.88,21.2,28,0,7.33,21.09,3.73,1.298413,1.91E+09
1/4/24 20:12,117.19,21.2,27.9,0,7.39,20.57,3.76,1.308856,1.92E+09
1/4/24 20:22,121.88,21.2,27.9,0,7.27,20.44,3.76,1.308856,1.92E+09
1/4/24 20:32,118.75,21.2,27.9,0,7.24,20.27,3.8,1.32278,1.94E+09
1/4/24 20:42,121.88,21.2,27.8,0,7.26,20.31,3.77,1.312337,1.93E+09
1/4/24 20:52,120.31,21.1,27.8,0,7.34,20.35,3.79,1.319299,1.94E+09
1/4/24 21:02,117.19,21.1,28,0,7.35,20.4,3.76,1.308856,1.92E+09
1/4/24 21:12,118.75,21.1,28,0,7.38,20.4,3.77,1.312337,1.93E+09
1/4/24 21:22,118.75,21,28,0,7.3,20.48,3.79,1.319299,1.94E+09
1/4/24 21:32,121.88,21,28,0,7.35,20.35,3.75,1.305375,1.92E+09
1/4/24 21:42,121.88,20.9,28,0,7.3,20.35,3.75,1.305375,1.92E+09
1/4/24 21:52,120.31,21,28.1,0,7.26,20.4,3.75,1.305375,1.92E+09
1/4/24 22:02,121.88,20.9,28,0,7.33,20.48,3.73,1.298413,1.91E+09
1/4/24 22:12,121.88,20.9,28.1,0,7.36,20.57,3.71,1.291451,1.90E+09
1/4/24 22:22,118.75,20.8,28.1,0,7.39,20.57,3.76,1.308856,1.92E+09
1/4/24 22:32,120.31,20.8,28,0,7.3,20.53,3.72,1.294932,1.90E+09
1/4/24 22:42,118.75,20.8,27.9,0,7.31,20.48,3.73,1.298413,1.91E+09
1/4/24 22:52,118.75,20.8,27.9,0,7.32,20.57,3.71,1.291451,1.90E+09
1/4/24 23:02,118.75,20.8,27.9,0,7.34,20.53,3.68,1.281008,1.88E+09
1/4/24 23:12,117.19,20.8,27.9,0,7.37,20.57,3.69,1.284489,1.89E+09
1/4/24 23:22,117.19,20.8,27.9,0,7.16,20.61,3.69,1.284489,1.89E+09
1/4/24 23:32,118.75,20.8,28.1,0,7.2,20.53,3.72,1.294932,1.90E+09
1/4/24 23:42,118.75,20.7,27.9,0,7.32,20.57,3.71,1.291451,1.90E+09
